pert,name,cluster,split,fp_data,label
ENSG00000143436,MRPL9,5,test,data/single_cell/jurkat/data_interv-ENSG00000143436.npy,92
ENSG00000143621,ILF2,5,test,data/single_cell/jurkat/data_interv-ENSG00000143621.npy,121
ENSG00000143633,C1orf131,102,test,data/single_cell/jurkat/data_interv-ENSG00000143633.npy,329
ENSG00000143742,SRP9,5,test,data/single_cell/jurkat/data_interv-ENSG00000143742.npy,33
ENSG00000143748,NVL,111,test,data/single_cell/jurkat/data_interv-ENSG00000143748.npy,616
ENSG00000143771,CNIH4,5,test,data/single_cell/jurkat/data_interv-ENSG00000143771.npy,9
ENSG00000143947,RPS27A,145,test,data/single_cell/jurkat/data_interv-ENSG00000143947.npy,1
ENSG00000144021,CIAO1,5,test,data/single_cell/jurkat/data_interv-ENSG00000144021.npy,24
ENSG00000144029,MRPS5,5,test,data/single_cell/jurkat/data_interv-ENSG00000144029.npy,7
ENSG00000144381,HSPD1,5,test,data/single_cell/jurkat/data_interv-ENSG00000144381.npy,134
ENSG00000144401,METTL21A,5,test,data/single_cell/jurkat/data_interv-ENSG00000144401.npy,71
ENSG00000144713,RPL32,111,test,data/single_cell/jurkat/data_interv-ENSG00000144713.npy,594
ENSG00000144867,SRPRB,5,test,data/single_cell/jurkat/data_interv-ENSG00000144867.npy,67
ENSG00000145191,EIF2B5,142,test,data/single_cell/jurkat/data_interv-ENSG00000145191.npy,60
ENSG00000145337,PYURF,111,test,data/single_cell/jurkat/data_interv-ENSG00000145337.npy,73
ENSG00000145375,SPATA5,5,test,data/single_cell/jurkat/data_interv-ENSG00000145375.npy,5
ENSG00000145388,METTL14,179,test,data/single_cell/jurkat/data_interv-ENSG00000145388.npy,480
ENSG00000145414,NAF1,71,test,data/single_cell/jurkat/data_interv-ENSG00000145414.npy,153
ENSG00000145425,RPS3A,145,test,data/single_cell/jurkat/data_interv-ENSG00000145425.npy,947
ENSG00000145604,SKP2,5,test,data/single_cell/jurkat/data_interv-ENSG00000145604.npy,10
ENSG00000145734,BDP1,1,test,data/single_cell/jurkat/data_interv-ENSG00000145734.npy,94
ENSG00000145741,BTF3,5,test,data/single_cell/jurkat/data_interv-ENSG00000145741.npy,1
ENSG00000145833,DDX46,1,test,data/single_cell/jurkat/data_interv-ENSG00000145833.npy,633
ENSG00000145912,NHP2,71,test,data/single_cell/jurkat/data_interv-ENSG00000145912.npy,245
ENSG00000146007,ZMAT2,51,test,data/single_cell/jurkat/data_interv-ENSG00000146007.npy,209
ENSG00000146109,ABT1,145,test,data/single_cell/jurkat/data_interv-ENSG00000146109.npy,717
ENSG00000146223,RPL7L1,111,test,data/single_cell/jurkat/data_interv-ENSG00000146223.npy,424
ENSG00000146282,RARS2,5,test,data/single_cell/jurkat/data_interv-ENSG00000146282.npy,103
ENSG00000146457,WTAP,179,test,data/single_cell/jurkat/data_interv-ENSG00000146457.npy,1
ENSG00000146576,C7orf26,5,test,data/single_cell/jurkat/data_interv-ENSG00000146576.npy,505
ENSG00000146909,NOM1,71,test,data/single_cell/jurkat/data_interv-ENSG00000146909.npy,19
ENSG00000147010,SH3KBP1,43,test,data/single_cell/jurkat/data_interv-ENSG00000147010.npy,315
ENSG00000147403,RPL10,35,test,data/single_cell/jurkat/data_interv-ENSG00000147403.npy,416
ENSG00000147457,CHMP7,5,test,data/single_cell/jurkat/data_interv-ENSG00000147457.npy,7
ENSG00000147536,GINS4,58,test,data/single_cell/jurkat/data_interv-ENSG00000147536.npy,2
ENSG00000147586,MRPS28,1,test,data/single_cell/jurkat/data_interv-ENSG00000147586.npy,174
ENSG00000147604,RPL7,35,test,data/single_cell/jurkat/data_interv-ENSG00000147604.npy,912
ENSG00000147677,EIF3H,138,test,data/single_cell/jurkat/data_interv-ENSG00000147677.npy,321
ENSG00000147679,UTP23,71,test,data/single_cell/jurkat/data_interv-ENSG00000147679.npy,647
ENSG00000148296,SURF6,111,test,data/single_cell/jurkat/data_interv-ENSG00000148296.npy,689
ENSG00000148308,GTF3C5,5,test,data/single_cell/jurkat/data_interv-ENSG00000148308.npy,52
ENSG00000148688,RPP30,71,test,data/single_cell/jurkat/data_interv-ENSG00000148688.npy,566
ENSG00000148835,TAF5,57,test,data/single_cell/jurkat/data_interv-ENSG00000148835.npy,502
ENSG00000148840,PPRC1,71,test,data/single_cell/jurkat/data_interv-ENSG00000148840.npy,94
ENSG00000148843,PDCD11,145,test,data/single_cell/jurkat/data_interv-ENSG00000148843.npy,10
ENSG00000149100,EIF3M,117,test,data/single_cell/jurkat/data_interv-ENSG00000149100.npy,1
ENSG00000149273,RPS3,145,test,data/single_cell/jurkat/data_interv-ENSG00000149273.npy,807
ENSG00000149357,LAMTOR1,5,test,data/single_cell/jurkat/data_interv-ENSG00000149357.npy,56
ENSG00000149428,HYOU1,109,test,data/single_cell/jurkat/data_interv-ENSG00000149428.npy,374
ENSG00000149806,FAU,145,test,data/single_cell/jurkat/data_interv-ENSG00000149806.npy,1
ENSG00000150347,ARID5B,5,test,data/single_cell/jurkat/data_interv-ENSG00000150347.npy,297
ENSG00000150459,SAP18,5,test,data/single_cell/jurkat/data_interv-ENSG00000150459.npy,156
ENSG00000150776,NKAPD1,5,test,data/single_cell/jurkat/data_interv-ENSG00000150776.npy,51
ENSG00000150990,DHX37,145,test,data/single_cell/jurkat/data_interv-ENSG00000150990.npy,640
ENSG00000151131,C12orf45,145,test,data/single_cell/jurkat/data_interv-ENSG00000151131.npy,621
ENSG00000151247,EIF4E,77,test,data/single_cell/jurkat/data_interv-ENSG00000151247.npy,19
ENSG00000151304,SRFBP1,71,test,data/single_cell/jurkat/data_interv-ENSG00000151304.npy,322
ENSG00000151332,MBIP,5,test,data/single_cell/jurkat/data_interv-ENSG00000151332.npy,33
ENSG00000151461,UPF2,21,test,data/single_cell/jurkat/data_interv-ENSG00000151461.npy,639
ENSG00000151657,KIN,115,test,data/single_cell/jurkat/data_interv-ENSG00000151657.npy,474
ENSG00000151779,NBAS,5,test,data/single_cell/jurkat/data_interv-ENSG00000151779.npy,59
ENSG00000151849,CENPJ,111,test,data/single_cell/jurkat/data_interv-ENSG00000151849.npy,203
ENSG00000152147,GEMIN6,5,test,data/single_cell/jurkat/data_interv-ENSG00000152147.npy,6
ENSG00000152234,ATP5F1A,5,test,data/single_cell/jurkat/data_interv-ENSG00000152234.npy,14
ENSG00000152404,CWF19L2,1,test,data/single_cell/jurkat/data_interv-ENSG00000152404.npy,228
ENSG00000152601,MBNL1,44,test,data/single_cell/jurkat/data_interv-ENSG00000152601.npy,5
ENSG00000152795,HNRNPDL,5,test,data/single_cell/jurkat/data_interv-ENSG00000152795.npy,34
ENSG00000152944,MED21,2,test,data/single_cell/jurkat/data_interv-ENSG00000152944.npy,209
ENSG00000153037,SRP19,5,test,data/single_cell/jurkat/data_interv-ENSG00000153037.npy,170
ENSG00000153391,INO80C,5,test,data/single_cell/jurkat/data_interv-ENSG00000153391.npy,90
ENSG00000153774,CFDP1,80,test,data/single_cell/jurkat/data_interv-ENSG00000153774.npy,16
ENSG00000153786,ZDHHC7,1,test,data/single_cell/jurkat/data_interv-ENSG00000153786.npy,347
ENSG00000154719,MRPL39,5,test,data/single_cell/jurkat/data_interv-ENSG00000154719.npy,281
ENSG00000154727,GABPA,5,test,data/single_cell/jurkat/data_interv-ENSG00000154727.npy,389
ENSG00000154743,TSEN2,142,test,data/single_cell/jurkat/data_interv-ENSG00000154743.npy,137
ENSG00000154813,DPH3,5,test,data/single_cell/jurkat/data_interv-ENSG00000154813.npy,8
ENSG00000154832,CXXC1,5,test,data/single_cell/jurkat/data_interv-ENSG00000154832.npy,327
ENSG00000155115,GTF3C6,5,test,data/single_cell/jurkat/data_interv-ENSG00000155115.npy,172
ENSG00000155229,MMS19,5,test,data/single_cell/jurkat/data_interv-ENSG00000155229.npy,44
ENSG00000155438,NIFK,111,test,data/single_cell/jurkat/data_interv-ENSG00000155438.npy,2
ENSG00000155463,OXA1L,1,test,data/single_cell/jurkat/data_interv-ENSG00000155463.npy,58
ENSG00000155827,RNF20,51,test,data/single_cell/jurkat/data_interv-ENSG00000155827.npy,891
ENSG00000155975,VPS37A,1,test,data/single_cell/jurkat/data_interv-ENSG00000155975.npy,90
ENSG00000156467,UQCRB,5,test,data/single_cell/jurkat/data_interv-ENSG00000156467.npy,63
ENSG00000156603,MED19,1,test,data/single_cell/jurkat/data_interv-ENSG00000156603.npy,63
ENSG00000156928,MALSU1,5,test,data/single_cell/jurkat/data_interv-ENSG00000156928.npy,231
ENSG00000156990,RPUSD3,5,test,data/single_cell/jurkat/data_interv-ENSG00000156990.npy,49
ENSG00000157778,PSMG3,5,test,data/single_cell/jurkat/data_interv-ENSG00000157778.npy,161
ENSG00000158042,MRPL17,5,test,data/single_cell/jurkat/data_interv-ENSG00000158042.npy,48
ENSG00000158435,CNOT11,5,test,data/single_cell/jurkat/data_interv-ENSG00000158435.npy,84
ENSG00000158526,TSR2,145,test,data/single_cell/jurkat/data_interv-ENSG00000158526.npy,106
ENSG00000158545,ZC3H18,81,test,data/single_cell/jurkat/data_interv-ENSG00000158545.npy,222
ENSG00000159086,PAXBP1,1,test,data/single_cell/jurkat/data_interv-ENSG00000159086.npy,962
ENSG00000159111,MRPL10,5,test,data/single_cell/jurkat/data_interv-ENSG00000159111.npy,59
ENSG00000159352,PSMD4,1,test,data/single_cell/jurkat/data_interv-ENSG00000159352.npy,285
ENSG00000159479,MED8,51,test,data/single_cell/jurkat/data_interv-ENSG00000159479.npy,687
ENSG00000160075,SSU72,51,test,data/single_cell/jurkat/data_interv-ENSG00000160075.npy,1
ENSG00000160214,RRP1,111,test,data/single_cell/jurkat/data_interv-ENSG00000160214.npy,337
ENSG00000160783,PMF1,58,test,data/single_cell/jurkat/data_interv-ENSG00000160783.npy,492
ENSG00000160917,CPSF4,51,test,data/single_cell/jurkat/data_interv-ENSG00000160917.npy,58
ENSG00000161016,RPL8,35,test,data/single_cell/jurkat/data_interv-ENSG00000161016.npy,651
ENSG00000161654,LSM12,5,test,data/single_cell/jurkat/data_interv-ENSG00000161654.npy,87
ENSG00000161920,MED11,98,test,data/single_cell/jurkat/data_interv-ENSG00000161920.npy,114
ENSG00000161960,EIF4A1,5,test,data/single_cell/jurkat/data_interv-ENSG00000161960.npy,168
ENSG00000161970,RPL26,111,test,data/single_cell/jurkat/data_interv-ENSG00000161970.npy,1
ENSG00000162129,CLPB,5,test,data/single_cell/jurkat/data_interv-ENSG00000162129.npy,40
ENSG00000162244,RPL29,5,test,data/single_cell/jurkat/data_interv-ENSG00000162244.npy,72
ENSG00000162385,MAGOH,5,test,data/single_cell/jurkat/data_interv-ENSG00000162385.npy,58
ENSG00000162408,NOL9,125,test,data/single_cell/jurkat/data_interv-ENSG00000162408.npy,174
ENSG00000162601,MYSM1,5,test,data/single_cell/jurkat/data_interv-ENSG00000162601.npy,17
ENSG00000162636,FAM102B,58,test,data/single_cell/jurkat/data_interv-ENSG00000162636.npy,222
ENSG00000162775,RBM15,5,test,data/single_cell/jurkat/data_interv-ENSG00000162775.npy,46
ENSG00000162910,MRPL55,5,test,data/single_cell/jurkat/data_interv-ENSG00000162910.npy,60
ENSG00000162923,WDR26,190,test,data/single_cell/jurkat/data_interv-ENSG00000162923.npy,130
ENSG00000163159,VPS72,80,test,data/single_cell/jurkat/data_interv-ENSG00000163159.npy,301
ENSG00000163161,ERCC3,51,test,data/single_cell/jurkat/data_interv-ENSG00000163161.npy,374
ENSG00000163166,IWS1,5,test,data/single_cell/jurkat/data_interv-ENSG00000163166.npy,61
ENSG00000163349,HIPK1,5,test,data/single_cell/jurkat/data_interv-ENSG00000163349.npy,25
ENSG00000163528,CHCHD4,5,test,data/single_cell/jurkat/data_interv-ENSG00000163528.npy,357
ENSG00000163605,PPP4R2,1,test,data/single_cell/jurkat/data_interv-ENSG00000163605.npy,192
ENSG00000163634,THOC7,1,test,data/single_cell/jurkat/data_interv-ENSG00000163634.npy,490
ENSG00000163660,CCNL1,51,test,data/single_cell/jurkat/data_interv-ENSG00000163660.npy,157
ENSG00000163682,RPL9,123,test,data/single_cell/jurkat/data_interv-ENSG00000163682.npy,161
ENSG00000163684,RPP14,71,test,data/single_cell/jurkat/data_interv-ENSG00000163684.npy,639
ENSG00000163754,GYG1,5,test,data/single_cell/jurkat/data_interv-ENSG00000163754.npy,38
ENSG00000163781,TOPBP1,58,test,data/single_cell/jurkat/data_interv-ENSG00000163781.npy,132
ENSG00000163811,WDR43,71,test,data/single_cell/jurkat/data_interv-ENSG00000163811.npy,942
ENSG00000163832,ELP6,5,test,data/single_cell/jurkat/data_interv-ENSG00000163832.npy,12
ENSG00000163872,YEATS2,5,test,data/single_cell/jurkat/data_interv-ENSG00000163872.npy,90
ENSG00000163902,RPN1,5,test,data/single_cell/jurkat/data_interv-ENSG00000163902.npy,44
ENSG00000163930,BAP1,5,test,data/single_cell/jurkat/data_interv-ENSG00000163930.npy,246
ENSG00000163938,GNL3,111,test,data/single_cell/jurkat/data_interv-ENSG00000163938.npy,763
ENSG00000163950,SLBP,58,test,data/single_cell/jurkat/data_interv-ENSG00000163950.npy,486
ENSG00000164032,H2AFZ,5,test,data/single_cell/jurkat/data_interv-ENSG00000164032.npy,53
ENSG00000164109,MAD2L1,1,test,data/single_cell/jurkat/data_interv-ENSG00000164109.npy,117
ENSG00000164134,NAA15,5,test,data/single_cell/jurkat/data_interv-ENSG00000164134.npy,74
ENSG00000164151,ICE1,137,test,data/single_cell/jurkat/data_interv-ENSG00000164151.npy,407
ENSG00000164163,ABCE1,177,test,data/single_cell/jurkat/data_interv-ENSG00000164163.npy,496
ENSG00000164167,LSM6,51,test,data/single_cell/jurkat/data_interv-ENSG00000164167.npy,625
ENSG00000164180,TMEM161B,1,test,data/single_cell/jurkat/data_interv-ENSG00000164180.npy,104
ENSG00000164338,UTP15,145,test,data/single_cell/jurkat/data_interv-ENSG00000164338.npy,68
ENSG00000164346,NSA2,111,test,data/single_cell/jurkat/data_interv-ENSG00000164346.npy,545
ENSG00000164405,UQCRQ,5,test,data/single_cell/jurkat/data_interv-ENSG00000164405.npy,169
ENSG00000164587,RPS14,145,test,data/single_cell/jurkat/data_interv-ENSG00000164587.npy,629
ENSG00000164609,SLU7,4,test,data/single_cell/jurkat/data_interv-ENSG00000164609.npy,22
ENSG00000164758,MED30,152,test,data/single_cell/jurkat/data_interv-ENSG00000164758.npy,48
ENSG00000164880,INTS1,58,test,data/single_cell/jurkat/data_interv-ENSG00000164880.npy,89
ENSG00000164902,PHAX,51,test,data/single_cell/jurkat/data_interv-ENSG00000164902.npy,587
ENSG00000164919,COX6C,5,test,data/single_cell/jurkat/data_interv-ENSG00000164919.npy,13
ENSG00000164941,INTS8,1,test,data/single_cell/jurkat/data_interv-ENSG00000164941.npy,140
ENSG00000164975,SNAPC3,51,test,data/single_cell/jurkat/data_interv-ENSG00000164975.npy,445
ENSG00000165264,NDUFB6,5,test,data/single_cell/jurkat/data_interv-ENSG00000165264.npy,16
ENSG00000165416,SUGT1,5,test,data/single_cell/jurkat/data_interv-ENSG00000165416.npy,12
ENSG00000165417,GTF2A1,120,test,data/single_cell/jurkat/data_interv-ENSG00000165417.npy,48
ENSG00000165480,SKA3,5,test,data/single_cell/jurkat/data_interv-ENSG00000165480.npy,10
ENSG00000165526,RPUSD4,5,test,data/single_cell/jurkat/data_interv-ENSG00000165526.npy,43
ENSG00000165632,TAF3,1,test,data/single_cell/jurkat/data_interv-ENSG00000165632.npy,516
ENSG00000165644,COMTD1,5,test,data/single_cell/jurkat/data_interv-ENSG00000165644.npy,19
ENSG00000165688,PMPCA,5,test,data/single_cell/jurkat/data_interv-ENSG00000165688.npy,259
ENSG00000165732,DDX21,71,test,data/single_cell/jurkat/data_interv-ENSG00000165732.npy,737
ENSG00000165733,BMS1,145,test,data/single_cell/jurkat/data_interv-ENSG00000165733.npy,7
ENSG00000165775,FUNDC2,9,test,data/single_cell/jurkat/data_interv-ENSG00000165775.npy,59
ENSG00000165819,METTL3,179,test,data/single_cell/jurkat/data_interv-ENSG00000165819.npy,829
ENSG00000165898,ISCA2,5,test,data/single_cell/jurkat/data_interv-ENSG00000165898.npy,177
ENSG00000166012,TAF1D,71,test,data/single_cell/jurkat/data_interv-ENSG00000166012.npy,321
ENSG00000166136,NDUFB8,5,test,data/single_cell/jurkat/data_interv-ENSG00000166136.npy,79
ENSG00000166197,NOLC1,71,test,data/single_cell/jurkat/data_interv-ENSG00000166197.npy,176
ENSG00000166200,COPS2,58,test,data/single_cell/jurkat/data_interv-ENSG00000166200.npy,130
ENSG00000166260,COX11,5,test,data/single_cell/jurkat/data_interv-ENSG00000166260.npy,154
ENSG00000166337,TAF10,1,test,data/single_cell/jurkat/data_interv-ENSG00000166337.npy,11
ENSG00000166477,LEO1,5,test,data/single_cell/jurkat/data_interv-ENSG00000166477.npy,34
ENSG00000166508,MCM7,58,test,data/single_cell/jurkat/data_interv-ENSG00000166508.npy,9
ENSG00000166598,HSP90B1,5,test,data/single_cell/jurkat/data_interv-ENSG00000166598.npy,38
ENSG00000166902,MRPL16,5,test,data/single_cell/jurkat/data_interv-ENSG00000166902.npy,285
ENSG00000166986,MARS,82,test,data/single_cell/jurkat/data_interv-ENSG00000166986.npy,964
ENSG00000167085,PHB,20,test,data/single_cell/jurkat/data_interv-ENSG00000167085.npy,682
ENSG00000167113,COQ4,1,test,data/single_cell/jurkat/data_interv-ENSG00000167113.npy,239
ENSG00000167118,URM1,5,test,data/single_cell/jurkat/data_interv-ENSG00000167118.npy,98
ENSG00000167272,POP5,71,test,data/single_cell/jurkat/data_interv-ENSG00000167272.npy,395
ENSG00000167508,MVD,1,test,data/single_cell/jurkat/data_interv-ENSG00000167508.npy,353
ENSG00000167522,ANKRD11,5,test,data/single_cell/jurkat/data_interv-ENSG00000167522.npy,15
ENSG00000167526,RPL13,111,test,data/single_cell/jurkat/data_interv-ENSG00000167526.npy,300
ENSG00000167543,TP53I13,5,test,data/single_cell/jurkat/data_interv-ENSG00000167543.npy,29
ENSG00000167578,RAB4B,58,test,data/single_cell/jurkat/data_interv-ENSG00000167578.npy,110
ENSG00000167658,EEF2,5,test,data/single_cell/jurkat/data_interv-ENSG00000167658.npy,349
ENSG00000167721,TSR1,71,test,data/single_cell/jurkat/data_interv-ENSG00000167721.npy,831
ENSG00000167863,ATP5PD,5,test,data/single_cell/jurkat/data_interv-ENSG00000167863.npy,168
ENSG00000167881,SRP68,1,test,data/single_cell/jurkat/data_interv-ENSG00000167881.npy,6
ENSG00000167965,MLST8,5,test,data/single_cell/jurkat/data_interv-ENSG00000167965.npy,30
ENSG00000167967,E4F1,5,test,data/single_cell/jurkat/data_interv-ENSG00000167967.npy,217
ENSG00000167978,SRRM2,5,test,data/single_cell/jurkat/data_interv-ENSG00000167978.npy,63
ENSG00000167985,SDHAF2,5,test,data/single_cell/jurkat/data_interv-ENSG00000167985.npy,11
ENSG00000167986,DDB1,5,test,data/single_cell/jurkat/data_interv-ENSG00000167986.npy,57
ENSG00000168028,RPSA,145,test,data/single_cell/jurkat/data_interv-ENSG00000168028.npy,839
ENSG00000168090,COPS6,91,test,data/single_cell/jurkat/data_interv-ENSG00000168090.npy,88
ENSG00000168118,RAB4A,5,test,data/single_cell/jurkat/data_interv-ENSG00000168118.npy,25
ENSG00000168137,SETD5,5,test,data/single_cell/jurkat/data_interv-ENSG00000168137.npy,10
ENSG00000168286,THAP11,5,test,data/single_cell/jurkat/data_interv-ENSG00000168286.npy,145
ENSG00000168496,FEN1,5,test,data/single_cell/jurkat/data_interv-ENSG00000168496.npy,11
ENSG00000168522,FNTA,58,test,data/single_cell/jurkat/data_interv-ENSG00000168522.npy,8
ENSG00000168538,TRAPPC11,5,test,data/single_cell/jurkat/data_interv-ENSG00000168538.npy,68
ENSG00000168566,SNRNP48,58,test,data/single_cell/jurkat/data_interv-ENSG00000168566.npy,231
ENSG00000168807,SNTB2,5,test,data/single_cell/jurkat/data_interv-ENSG00000168807.npy,115
ENSG00000168818,STX18,5,test,data/single_cell/jurkat/data_interv-ENSG00000168818.npy,57
ENSG00000168827,GFM1,5,test,data/single_cell/jurkat/data_interv-ENSG00000168827.npy,4
ENSG00000168924,LETM1,5,test,data/single_cell/jurkat/data_interv-ENSG00000168924.npy,239
ENSG00000169020,ATP5ME,5,test,data/single_cell/jurkat/data_interv-ENSG00000169020.npy,33
ENSG00000169021,UQCRFS1,108,test,data/single_cell/jurkat/data_interv-ENSG00000169021.npy,716
ENSG00000169045,HNRNPH1,58,test,data/single_cell/jurkat/data_interv-ENSG00000169045.npy,135
ENSG00000169230,PRELID1,32,test,data/single_cell/jurkat/data_interv-ENSG00000169230.npy,485
ENSG00000169251,NMD3,145,test,data/single_cell/jurkat/data_interv-ENSG00000169251.npy,435
ENSG00000169288,MRPL1,5,test,data/single_cell/jurkat/data_interv-ENSG00000169288.npy,10
ENSG00000169375,SIN3A,5,test,data/single_cell/jurkat/data_interv-ENSG00000169375.npy,70
ENSG00000169564,PCBP1,1,test,data/single_cell/jurkat/data_interv-ENSG00000169564.npy,1
ENSG00000169727,GPS1,5,test,data/single_cell/jurkat/data_interv-ENSG00000169727.npy,853
ENSG00000169750,RAC3,5,test,data/single_cell/jurkat/data_interv-ENSG00000169750.npy,259
ENSG00000170291,ELP5,5,test,data/single_cell/jurkat/data_interv-ENSG00000170291.npy,227
ENSG00000170312,CDK1,58,test,data/single_cell/jurkat/data_interv-ENSG00000170312.npy,3
